stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
56628,56628,Wellington / Rielle,45.460284,-73.567308,https://www.stm.info/fr/recherche#stq=56628,0,,1
56629,56629,Wellington / Rielle,45.459863,-73.567201,https://www.stm.info/fr/recherche#stq=56629,0,,1
56630,56630,Station De l'Église (Galt / Wellington),45.461867,-73.567468,https://www.stm.info/fr/recherche#stq=56630,0,,1
56631,56631,Station De l'Église (Wellington / Galt),45.461777,-73.567032,https://www.stm.info/fr/recherche#stq=56631,0,,1
56632,56632,Station De l'Église (Wellington / Galt),45.461538,-73.567193,https://www.stm.info/fr/recherche#stq=56632,0,,1
56635,56635,Wellington / de l'Église,45.462900,-73.567072,https://www.stm.info/fr/recherche#stq=56635,0,,1
56636,56636,Wellington / de l'Église,45.462658,-73.566950,https://www.stm.info/fr/recherche#stq=56636,0,,1
56637,56637,Wellington / Hickson,45.465009,-73.566881,https://www.stm.info/fr/recherche#stq=56637,0,,1
56638,56638,Wellington / Hickson,45.464801,-73.566754,https://www.stm.info/fr/recherche#stq=56638,0,,1
56639,56639,Wellington / LaSalle,45.467960,-73.566397,https://www.stm.info/fr/recherche#stq=56639,0,,1
56641,56641,LaSalle / Desmarchais,45.454628,-73.565649,https://www.stm.info/fr/recherche#stq=56641,0,,1
56642,56642,LaSalle / Desmarchais,45.454351,-73.565890,https://www.stm.info/fr/recherche#stq=56642,0,,1
56643,56643,Wellington / Gilberte-Dubé,45.471239,-73.563869,https://www.stm.info/fr/recherche#stq=56643,0,,1
56645,56645,de l'Église / LaSalle,45.462708,-73.563344,https://www.stm.info/fr/recherche#stq=56645,0,,1
56646,56646,LaSalle / 2e Avenue,45.457757,-73.563493,https://www.stm.info/fr/recherche#stq=56646,0,,1
56647,56647,LaSalle / 2e Avenue,45.457333,-73.563432,https://www.stm.info/fr/recherche#stq=56647,0,,1
56648,56648,Galt / LaSalle,45.461702,-73.563729,https://www.stm.info/fr/recherche#stq=56648,0,,1
56649,56649,LaSalle / Galt,45.461585,-73.562894,https://www.stm.info/fr/recherche#stq=56649,0,,1
56650,56650,LaSalle / Rielle,45.460040,-73.563242,https://www.stm.info/fr/recherche#stq=56650,0,,1
56651,56651,LaSalle / Rielle,45.459454,-73.563124,https://www.stm.info/fr/recherche#stq=56651,0,,1
56652,56652,du Golf / No 301,45.467502,-73.547573,https://www.stm.info/fr/recherche#stq=56652,0,,1
56653,56653,de l'Île-des-Soeurs / De Gaspé,45.453942,-73.546677,https://www.stm.info/fr/recherche#stq=56653,0,,1
56654,56654,de l'Île-des-Soeurs / De Gaspé,45.453309,-73.546894,https://www.stm.info/fr/recherche#stq=56654,0,,1
56655,56655,de l'Île-des-Soeurs / Abélard,45.460351,-73.546070,https://www.stm.info/fr/recherche#stq=56655,0,,1
56656,56656,de l'Île-des-Soeurs / François,45.454346,-73.545724,https://www.stm.info/fr/recherche#stq=56656,0,,1
56657,56657,de l'Île-des-Soeurs / Abélard,45.460368,-73.545469,https://www.stm.info/fr/recherche#stq=56657,0,,1
56660,56660,de l'Île-des-Soeurs / Elgar,45.455884,-73.544091,https://www.stm.info/fr/recherche#stq=56660,0,,1
56661,56661,de l'Île-des-Soeurs / Berlioz,45.459377,-73.544266,https://www.stm.info/fr/recherche#stq=56661,0,,1
56662,56662,Berlioz / de l'Île-des-Soeurs,45.459712,-73.544174,https://www.stm.info/fr/recherche#stq=56662,0,,1
56663,56663,de l'Île-des-Soeurs / Darwin,45.456380,-73.543031,https://www.stm.info/fr/recherche#stq=56663,0,,1
56664,56664,Berlioz / Landreville,45.461305,-73.542940,https://www.stm.info/fr/recherche#stq=56664,0,,1
56665,56665,Berlioz / Place du Soleil,45.464103,-73.541297,https://www.stm.info/fr/recherche#stq=56665,0,,1
56666,56666,Berlioz / Place de la Fontaine,45.463113,-73.542293,https://www.stm.info/fr/recherche#stq=56666,0,,1
56667,56667,Champlain / No 7100,45.442005,-73.593896,https://www.stm.info/fr/recherche#stq=56667,0,,1
56668,56668,Champlain / No 7070,45.443276,-73.592742,https://www.stm.info/fr/recherche#stq=56668,0,,1
56669,56669,Wellington / Argyle,45.452750,-73.567847,https://www.stm.info/fr/recherche#stq=56669,0,,1
56670,56670,du Golf / No 210,45.467747,-73.547330,https://www.stm.info/fr/recherche#stq=56670,0,,1
56671,56671,du Golf / des Camélias,45.466720,-73.549620,https://www.stm.info/fr/recherche#stq=56671,0,,1
56672,56672,du Golf / No 500,45.466556,-73.550046,https://www.stm.info/fr/recherche#stq=56672,0,,1
56673,56673,du Golf / William-Paul,45.466063,-73.552520,https://www.stm.info/fr/recherche#stq=56673,0,,1
56674,56674,du Golf / William-Paul,45.466134,-73.552157,https://www.stm.info/fr/recherche#stq=56674,0,,1
56675,56675,du Golf / No 800,45.465640,-73.554117,https://www.stm.info/fr/recherche#stq=56675,0,,1
56676,56676,du Golf / No 800,45.465885,-73.553942,https://www.stm.info/fr/recherche#stq=56676,0,,2
56677,56677,du Golf / No 1050,45.464237,-73.554435,https://www.stm.info/fr/recherche#stq=56677,0,,1
56678,56678,du Golf / No 1050,45.464352,-73.554568,https://www.stm.info/fr/recherche#stq=56678,0,,2
56679,56679,du Golf / No 1160,45.462805,-73.554725,https://www.stm.info/fr/recherche#stq=56679,0,,1
56680,56680,du Golf / No 1061,45.462833,-73.554844,https://www.stm.info/fr/recherche#stq=56680,0,,1
56681,56681,Marguerite-Bourgeoys / du Club-Marin,45.461218,-73.553473,https://www.stm.info/fr/recherche#stq=56681,0,,1
56683,56683,Place du Commerce / Centre Le Village,45.467785,-73.542849,https://www.stm.info/fr/recherche#stq=56683,0,,1
56685,56685,Station Verdun (de Verdun / Willibrord),45.459170,-73.571596,https://www.stm.info/fr/recherche#stq=56685,0,,1
56686,56686,Station Verdun (de Verdun / Willibrord),45.459125,-73.571812,https://www.stm.info/fr/recherche#stq=56686,0,,1
56687,56687,Station LaSalle,45.470612,-73.567647,https://www.stm.info/fr/recherche#stq=56687,0,,1
56688,56688,Station LaSalle,45.470738,-73.567195,https://www.stm.info/fr/recherche#stq=56688,0,,1
56689,56689,Galt / Champlain,45.462348,-73.578651,https://www.stm.info/fr/recherche#stq=56689,0,,1
56690,56690,Station De l'Église (de l'Église / Ross),45.462779,-73.565789,https://www.stm.info/fr/recherche#stq=56690,0,,1
56691,56691,Berlioz / Terry-Fox,45.465403,-73.538790,https://www.stm.info/fr/recherche#stq=56691,0,,1
56692,56692,René-Lévesque / No 3000,45.466473,-73.540786,https://www.stm.info/fr/recherche#stq=56692,0,,1
56694,56694,LaSalle / Godin,45.446691,-73.572360,https://www.stm.info/fr/recherche#stq=56694,0,,1
56695,56695,René-Lévesque / Berlioz,45.467200,-73.537794,https://www.stm.info/fr/recherche#stq=56695,0,,1
56696,56696,LaSalle / No 6875,45.441431,-73.579110,https://www.stm.info/fr/recherche#stq=56696,0,,1
56697,56697,Station LaSalle,45.470696,-73.566509,https://www.stm.info/fr/recherche#stq=56697,0,,1
56698,56698,Marguerite-Bourgeoys / Marie-Le Ber,45.461175,-73.552066,https://www.stm.info/fr/recherche#stq=56698,0,,1
56699,56699,Marguerite-Bourgeoys / de la Forêt,45.461067,-73.551977,https://www.stm.info/fr/recherche#stq=56699,0,,2
56700,56700,de l'Île-des-Soeurs / Berlioz,45.458786,-73.544023,https://www.stm.info/fr/recherche#stq=56700,0,,1
56701,56701,LaSalle / No 7105,45.439200,-73.580966,https://www.stm.info/fr/recherche#stq=56701,0,,1
56702,56702,René-Lévesque / Levert,45.468277,-73.535333,https://www.stm.info/fr/recherche#stq=56702,0,,2
56703,56703,Parc Hadley (Bannantyne / Stephens),45.443904,-73.577364,https://www.stm.info/fr/recherche#stq=56703,0,,1
56705,56705,LaSalle / Woodland,45.452576,-73.567598,https://www.stm.info/fr/recherche#stq=56705,0,,1
56706,56706,LaSalle / Argyle,45.452850,-73.567617,https://www.stm.info/fr/recherche#stq=56706,0,,1
56707,56707,Station LaSalle,45.470713,-73.566641,https://www.stm.info/fr/recherche#stq=56707,0,,1
56708,56708,LaSalle / Caisse,45.470266,-73.568087,https://www.stm.info/fr/recherche#stq=56708,0,,1
56709,56709,LaSalle / Caisse,45.470086,-73.568126,https://www.stm.info/fr/recherche#stq=56709,0,,1
56710,56710,de l'Église / LaSalle,45.462762,-73.563078,https://www.stm.info/fr/recherche#stq=56710,0,,1
56711,56711,Place du Commerce / René-Lévesque,45.467347,-73.538475,https://www.stm.info/fr/recherche#stq=56711,0,,1
56713,56713,Joseph / Strathmore,45.468614,-73.572024,https://www.stm.info/fr/recherche#stq=56713,0,,1
56714,56714,Caisse / de Verdun,45.470517,-73.570430,https://www.stm.info/fr/recherche#stq=56714,0,,1
56715,56715,Wellington / Regina,45.467322,-73.566504,https://www.stm.info/fr/recherche#stq=56715,0,,1
56716,56716,LaSalle / 5e Avenue,45.456023,-73.564249,https://www.stm.info/fr/recherche#stq=56716,0,,1
56717,56717,LaSalle / Strathmore,45.468849,-73.567328,https://www.stm.info/fr/recherche#stq=56717,0,,1
56718,56718,Wellington / No 3500,45.468688,-73.565615,https://www.stm.info/fr/recherche#stq=56718,0,,2
56719,56719,Wellington / No 3265,45.470453,-73.564269,https://www.stm.info/fr/recherche#stq=56719,0,,1
56720,56720,Marguerite-Bourgeoys / de l'Île-des-Soeurs,45.460942,-73.547627,https://www.stm.info/fr/recherche#stq=56720,0,,1
56721,56721,Marguerite-Bourgeoys / des Passereaux,45.461158,-73.547785,https://www.stm.info/fr/recherche#stq=56721,0,,1
60196,60196,Place du Commerce / Provigo,45.467898,-73.544667,https://www.stm.info/fr/recherche#stq=60196,0,,1
60400,60400,de l'Île-des-Soeurs / Hall,45.452648,-73.548194,https://www.stm.info/fr/recherche#stq=60400,0,,1
60540,60540,Wellington / Gilberte-Dubé,45.471666,-73.563346,https://www.stm.info/fr/recherche#stq=60540,0,,1
60693,60693,de la Pointe-Sud / des Parulines,45.448840,-73.552496,https://www.stm.info/fr/recherche#stq=60693,0,,1
60694,60694,de la Pointe-Sud / des Sommets,45.450435,-73.549835,https://www.stm.info/fr/recherche#stq=60694,0,,1
60696,60696,de la Pointe-Sud / de l'Orée-du-Bois,45.450763,-73.549713,https://www.stm.info/fr/recherche#stq=60696,0,,1
60697,60697,de la Pointe-Sud / des Parulines,45.448991,-73.552146,https://www.stm.info/fr/recherche#stq=60697,0,,1
60699,60699,Terminus de la Pointe-Sud,45.448122,-73.554794,https://www.stm.info/fr/recherche#stq=60699,0,,2
60700,60700,Terminus de la Pointe-Sud,45.447973,-73.554830,https://www.stm.info/fr/recherche#stq=60700,0,,1
56704,56704,LaSalle / Riverview,45.446562,-73.572765,https://www.stm.info/fr/recherche#stq=56704,0,,1
56693,56693,de Verdun / Brault,45.447686,-73.572641,https://www.stm.info/fr/recherche#stq=56693,0,,1
60747,60747,Campus Bell,45.472017,-73.539145,https://www.stm.info/fr/recherche#stq=60747,0,,1
60748,60748,Campus Bell (de la Pointe-Nord / J.-Le Ber),45.472314,-73.540057,https://www.stm.info/fr/recherche#stq=60748,0,,1
61207,61207,Station LaSalle,45.470722,-73.566888,https://www.stm.info/fr/recherche#stq=61207,0,,1
61320,61320,de Verdun / Brault,45.447564,-73.572819,https://www.stm.info/fr/recherche#stq=61320,0,,1
56723,56723,Ménard / Dufresne,45.437456,-73.629171,https://www.stm.info/fr/recherche#stq=56723,0,,1
56724,56724,Benoît / Ménard,45.437746,-73.630333,https://www.stm.info/fr/recherche#stq=56724,0,,1
56725,56725,Centrale / Terrasse Centrale,45.417004,-73.634079,https://www.stm.info/fr/recherche#stq=56725,0,,1
56726,56726,Newman / No 7475,45.440516,-73.620222,https://www.stm.info/fr/recherche#stq=56726,0,,1
56727,56727,des Trinitaires / Newman,45.447547,-73.608922,https://www.stm.info/fr/recherche#stq=56727,0,,1
56728,56728,Shevchenko / Jean-Chevalier,45.431181,-73.615888,https://www.stm.info/fr/recherche#stq=56728,0,,1
56729,56729,Carr. Angrignon; entrée ouest (Senkus / No 2350),45.445074,-73.616489,https://www.stm.info/fr/recherche#stq=56729,0,,1
56730,56730,Saint-Patrick / Lyette,45.431184,-73.665414,https://www.stm.info/fr/recherche#stq=56730,0,,1
56732,56732,Bergevin / No 318,45.430868,-73.654571,https://www.stm.info/fr/recherche#stq=56732,0,,1
56733,56733,Bergevin / No 318,45.430682,-73.654330,https://www.stm.info/fr/recherche#stq=56733,0,,1
56734,56734,Lafleur / Numéro 220,45.427219,-73.648901,https://www.stm.info/fr/recherche#stq=56734,0,,1
56735,56735,Saint-Patrick / Lacroix,45.432278,-73.662755,https://www.stm.info/fr/recherche#stq=56735,0,,1
56736,56736,Saint-Patrick / Lacroix,45.432119,-73.662783,https://www.stm.info/fr/recherche#stq=56736,0,,1
56737,56737,LaSalle / Dupras,45.427104,-73.662354,https://www.stm.info/fr/recherche#stq=56737,0,,1
56738,56738,Airlie / Dupras,45.427336,-73.662232,https://www.stm.info/fr/recherche#stq=56738,0,,1
56739,56739,Saint-Patrick / Dupras,45.433186,-73.660576,https://www.stm.info/fr/recherche#stq=56739,0,,1
56740,56740,Saint-Patrick / Dupras,45.432884,-73.660946,https://www.stm.info/fr/recherche#stq=56740,0,,1
56741,56741,Airlie / Riverview,45.427346,-73.660318,https://www.stm.info/fr/recherche#stq=56741,0,,1
56742,56742,Airlie / Riverview,45.427244,-73.660688,https://www.stm.info/fr/recherche#stq=56742,0,,1
56743,56743,Stirling / Saint-Patrick,45.433590,-73.658499,https://www.stm.info/fr/recherche#stq=56743,0,,1
56744,56744,Stirling / Saint-Patrick,45.433462,-73.658679,https://www.stm.info/fr/recherche#stq=56744,0,,1
56745,56745,Stirling / Beauchamp,45.431801,-73.658489,https://www.stm.info/fr/recherche#stq=56745,0,,1
56746,56746,Stirling / Beauchamp,45.432058,-73.658657,https://www.stm.info/fr/recherche#stq=56746,0,,1
56747,56747,Dalmany / Highlands,45.429698,-73.657955,https://www.stm.info/fr/recherche#stq=56747,0,,1
56748,56748,Stirling / Dalmany,45.429739,-73.658591,https://www.stm.info/fr/recherche#stq=56748,0,,1
56749,56749,Stirling / Airlie,45.427423,-73.658528,https://www.stm.info/fr/recherche#stq=56749,0,,1
56750,56750,Airlie / Stirling,45.427273,-73.658616,https://www.stm.info/fr/recherche#stq=56750,0,,1
56751,56751,LaSalle / Stirling,45.425014,-73.658356,https://www.stm.info/fr/recherche#stq=56751,0,,1
56752,56752,LaSalle / Stirling,45.425102,-73.658654,https://www.stm.info/fr/recherche#stq=56752,0,,1
56753,56753,LaSalle / des Oblats,45.423355,-73.655962,https://www.stm.info/fr/recherche#stq=56753,0,,1
56754,56754,LaSalle / des Oblats,45.423180,-73.655895,https://www.stm.info/fr/recherche#stq=56754,0,,1
56755,56755,Bergevin / Jean-Milot,45.431926,-73.654434,https://www.stm.info/fr/recherche#stq=56755,0,,1
56756,56756,LaSalle / Bélanger,45.422567,-73.654820,https://www.stm.info/fr/recherche#stq=56756,0,,1
56757,56757,Bergevin / Clément,45.434655,-73.653570,https://www.stm.info/fr/recherche#stq=56757,0,,1
56758,56758,Bergevin / Clément,45.434617,-73.653896,https://www.stm.info/fr/recherche#stq=56758,0,,1
56759,56759,Terminus Lafleur / Newman,45.425500,-73.647908,https://www.stm.info/fr/recherche#stq=56759,0,,1
56761,56761,Bergevin / des Oblats,45.429988,-73.653297,https://www.stm.info/fr/recherche#stq=56761,0,,1
56762,56762,Bergevin / des Oblats,45.429805,-73.653177,https://www.stm.info/fr/recherche#stq=56762,0,,1
56763,56763,Jean-Milot / des Oblats,45.431550,-73.651611,https://www.stm.info/fr/recherche#stq=56763,0,,1
56764,56764,Jean-Milot / Louis-Fortier,45.431491,-73.650759,https://www.stm.info/fr/recherche#stq=56764,0,,1
56765,56765,LaSalle / Lafleur,45.420986,-73.651430,https://www.stm.info/fr/recherche#stq=56765,0,,1
56766,56766,LaSalle / Lafleur,45.420800,-73.651193,https://www.stm.info/fr/recherche#stq=56766,0,,1
56768,56768,Lafleur / Chatelle,45.422666,-73.650789,https://www.stm.info/fr/recherche#stq=56768,0,,1
56769,56769,Lafleur / Centrale,45.423235,-73.650712,https://www.stm.info/fr/recherche#stq=56769,0,,1
56770,56770,Lafleur / Brosseau,45.424801,-73.649819,https://www.stm.info/fr/recherche#stq=56770,0,,1
56771,56771,Terminus Lafleur / Newman,45.424936,-73.648341,https://www.stm.info/fr/recherche#stq=56771,0,,1
56772,56772,Lafleur / Airlie,45.424630,-73.650078,https://www.stm.info/fr/recherche#stq=56772,0,,1
56773,56773,Orchard / LaSalle,45.420114,-73.648846,https://www.stm.info/fr/recherche#stq=56773,0,,1
56774,56774,LaSalle / Orchard,45.419952,-73.648979,https://www.stm.info/fr/recherche#stq=56774,0,,1
56775,56775,Clément / Louis-Fortier,45.433453,-73.647772,https://www.stm.info/fr/recherche#stq=56775,0,,1
56776,56776,Clément / Louis-Fortier,45.433543,-73.648879,https://www.stm.info/fr/recherche#stq=56776,0,,1
56777,56777,Lafleur / Wanklyn,45.428480,-73.648329,https://www.stm.info/fr/recherche#stq=56777,0,,1
56778,56778,Lafleur / Wanklyn,45.428647,-73.648033,https://www.stm.info/fr/recherche#stq=56778,0,,1
56779,56779,Centrale / Orchard,45.421956,-73.647649,https://www.stm.info/fr/recherche#stq=56779,0,,1
56780,56780,Centrale / Orchard,45.421978,-73.648074,https://www.stm.info/fr/recherche#stq=56780,0,,1
56781,56781,Lafleur / Jean-Milot,45.430749,-73.647298,https://www.stm.info/fr/recherche#stq=56781,0,,1
56782,56782,Jean-Milot / Lafleur,45.430631,-73.647546,https://www.stm.info/fr/recherche#stq=56782,0,,1
56783,56783,Lafleur / Jean-Milot,45.430909,-73.647003,https://www.stm.info/fr/recherche#stq=56783,0,,1
56784,56784,Jean-Milot / Lafleur,45.430818,-73.647765,https://www.stm.info/fr/recherche#stq=56784,0,,1
56785,56785,Centrale / Eastman,45.421023,-73.647276,https://www.stm.info/fr/recherche#stq=56785,0,,1
56786,56786,Lafleur / Clément,45.432626,-73.646226,https://www.stm.info/fr/recherche#stq=56786,0,,1
56787,56787,Clément / Lafleur,45.433041,-73.645694,https://www.stm.info/fr/recherche#stq=56787,0,,1
56788,56788,Clément / Lafleur,45.433162,-73.646959,https://www.stm.info/fr/recherche#stq=56788,0,,1
56789,56789,Lafleur / Clément,45.432511,-73.646500,https://www.stm.info/fr/recherche#stq=56789,0,,1
56790,56790,Behrens / Airlie,45.423730,-73.645510,https://www.stm.info/fr/recherche#stq=56790,0,,1
56791,56791,90e Avenue / Centrale,45.417590,-73.644030,https://www.stm.info/fr/recherche#stq=56791,0,,1
56792,56792,Centrale / 90e Avenue,45.417908,-73.643690,https://www.stm.info/fr/recherche#stq=56792,0,,1
56793,56793,Centrale / 90e Avenue,45.418759,-73.643936,https://www.stm.info/fr/recherche#stq=56793,0,,1
56794,56794,Centrale / 90e Avenue,45.418920,-73.644054,https://www.stm.info/fr/recherche#stq=56794,0,,2
56795,56795,Dollard / Elmslie,45.437424,-73.642147,https://www.stm.info/fr/recherche#stq=56795,0,,1
56796,56796,Dollard / Elmslie,45.437215,-73.642227,https://www.stm.info/fr/recherche#stq=56796,0,,1
56797,56797,Dollard / Saint-Patrick,45.439443,-73.644487,https://www.stm.info/fr/recherche#stq=56797,0,,1
56798,56798,Clément / d'Amour,45.432359,-73.642304,https://www.stm.info/fr/recherche#stq=56798,0,,1
56799,56799,Clément / d'Amour,45.432343,-73.642837,https://www.stm.info/fr/recherche#stq=56799,0,,1
56800,56800,90e Avenue / Red Cross,45.420572,-73.642835,https://www.stm.info/fr/recherche#stq=56800,0,,1
56801,56801,90e Avenue / Red Cross,45.420297,-73.642741,https://www.stm.info/fr/recherche#stq=56801,0,,1
56802,56802,Jean-Milot / Trudeau,45.429374,-73.641346,https://www.stm.info/fr/recherche#stq=56802,0,,1
56803,56803,Trudeau / Jean-Milot,45.429553,-73.641542,https://www.stm.info/fr/recherche#stq=56803,0,,1
56804,56804,90e Avenue / Airlie,45.423238,-73.641568,https://www.stm.info/fr/recherche#stq=56804,0,,1
56805,56805,90e Avenue / Airlie,45.422864,-73.641524,https://www.stm.info/fr/recherche#stq=56805,0,,1
56806,56806,90e Avenue / Airlie,45.423383,-73.641280,https://www.stm.info/fr/recherche#stq=56806,0,,1
56807,56807,Dollard / Hull,45.436288,-73.640921,https://www.stm.info/fr/recherche#stq=56807,0,,1
56808,56808,Dollard / Hull,45.436290,-73.641208,https://www.stm.info/fr/recherche#stq=56808,0,,1
56809,56809,Trudeau / Clément,45.431474,-73.640469,https://www.stm.info/fr/recherche#stq=56809,0,,1
56810,56810,Clément / Trudeau,45.431838,-73.640598,https://www.stm.info/fr/recherche#stq=56810,0,,1
56811,56811,Newman / Jean-Milot,45.429040,-73.639372,https://www.stm.info/fr/recherche#stq=56811,0,,1
56813,56813,Centrale / Cavelier-De LaSalle,45.416975,-73.640003,https://www.stm.info/fr/recherche#stq=56813,0,,1
56814,56814,Centrale / Cavelier-De LaSalle,45.417040,-73.639472,https://www.stm.info/fr/recherche#stq=56814,0,,1
56815,56815,Dollard / Trudeau,45.434411,-73.638890,https://www.stm.info/fr/recherche#stq=56815,0,,1
56816,56816,Dollard / Trudeau,45.434554,-73.639311,https://www.stm.info/fr/recherche#stq=56816,0,,1
56817,56817,Newman / 90e Avenue,45.428947,-73.639148,https://www.stm.info/fr/recherche#stq=56817,0,,1
56818,56818,90e Avenue / Newman,45.428629,-73.639013,https://www.stm.info/fr/recherche#stq=56818,0,,1
56819,56819,Airlie / Place Airlie,45.422172,-73.637170,https://www.stm.info/fr/recherche#stq=56819,0,,1
56820,56820,Dollard / Hardy,45.433007,-73.637362,https://www.stm.info/fr/recherche#stq=56820,0,,1
56821,56821,Dollard / Bédard,45.433095,-73.637724,https://www.stm.info/fr/recherche#stq=56821,0,,1
56823,56823,Centrale / Duquette,45.416925,-73.636045,https://www.stm.info/fr/recherche#stq=56823,0,,1
56824,56824,Centrale / Duquette,45.416758,-73.636408,https://www.stm.info/fr/recherche#stq=56824,0,,1
56825,56825,Dollard / Newman,45.430485,-73.634452,https://www.stm.info/fr/recherche#stq=56825,0,,1
56826,56826,Dollard / Newman,45.430738,-73.635158,https://www.stm.info/fr/recherche#stq=56826,0,,1
56827,56827,Dollard / Newman (côté Nord),45.431288,-73.635445,https://www.stm.info/fr/recherche#stq=56827,0,,1
56828,56828,Airlie / 80e Avenue,45.421630,-73.634781,https://www.stm.info/fr/recherche#stq=56828,0,,1
56829,56829,Airlie / 80e Avenue,45.421502,-73.635231,https://www.stm.info/fr/recherche#stq=56829,0,,1
56830,56830,Lapierre / Saint-Patrick,45.444683,-73.633665,https://www.stm.info/fr/recherche#stq=56830,0,,1
56831,56831,Saint-Patrick / Lapierre,45.444768,-73.634617,https://www.stm.info/fr/recherche#stq=56831,0,,1
56832,56832,Dollard / Gloria,45.430034,-73.633953,https://www.stm.info/fr/recherche#stq=56832,0,,1
56833,56833,Newman / Dollard,45.430878,-73.634313,https://www.stm.info/fr/recherche#stq=56833,0,,1
56834,56834,Newman / Dollard,45.430217,-73.635400,https://www.stm.info/fr/recherche#stq=56834,0,,1
56835,56835,Newman / Dollard,45.430761,-73.633947,https://www.stm.info/fr/recherche#stq=56835,0,,1
56836,56836,Newman / Dollard,45.430499,-73.635438,https://www.stm.info/fr/recherche#stq=56836,0,,1
56837,56837,Lise / Benoît,45.435107,-73.632344,https://www.stm.info/fr/recherche#stq=56837,0,,1
56838,56838,Benoît / Lise,45.435321,-73.632686,https://www.stm.info/fr/recherche#stq=56838,0,,1
56840,56840,Cordner / Chopin,45.440482,-73.631338,https://www.stm.info/fr/recherche#stq=56840,0,,1
56841,56841,Benoît / Armel,45.436395,-73.631714,https://www.stm.info/fr/recherche#stq=56841,0,,1
56842,56842,Benoît / Rousseau,45.436679,-73.631292,https://www.stm.info/fr/recherche#stq=56842,0,,1
56843,56843,Dollard / Réjane,45.428984,-73.631350,https://www.stm.info/fr/recherche#stq=56843,0,,1
56844,56844,Dollard / Réjane,45.429002,-73.631733,https://www.stm.info/fr/recherche#stq=56844,0,,1
56845,56845,Cordner / Shirley,45.441610,-73.630165,https://www.stm.info/fr/recherche#stq=56845,0,,1
56846,56846,Cordner / Shirley,45.441407,-73.630149,https://www.stm.info/fr/recherche#stq=56846,0,,1
56847,56847,Airlie / 76e Avenue,45.420584,-73.631161,https://www.stm.info/fr/recherche#stq=56847,0,,1
56848,56848,Airlie / 76e Avenue,45.420828,-73.631228,https://www.stm.info/fr/recherche#stq=56848,0,,1
56849,56849,Juliette / Lise,45.433734,-73.630173,https://www.stm.info/fr/recherche#stq=56849,0,,1
56850,56850,Shevchenko / Newman,45.432356,-73.629140,https://www.stm.info/fr/recherche#stq=56850,0,,1
56851,56851,Newman / Shevchenko,45.432590,-73.629944,https://www.stm.info/fr/recherche#stq=56851,0,,1
56852,56852,Shevchenko / Newman,45.432479,-73.630413,https://www.stm.info/fr/recherche#stq=56852,0,,1
56853,56853,Newman / Shevchenko,45.432188,-73.630157,https://www.stm.info/fr/recherche#stq=56853,0,,1
56854,56854,Shevchenko / Juliette,45.432704,-73.630797,https://www.stm.info/fr/recherche#stq=56854,0,,1
56855,56855,Robidoux / Desaulniers,45.438906,-73.629037,https://www.stm.info/fr/recherche#stq=56855,0,,1
56856,56856,Cordner / Lapierre,45.442665,-73.628899,https://www.stm.info/fr/recherche#stq=56856,0,,1
56857,56857,Cordner / Lapierre,45.442730,-73.628449,https://www.stm.info/fr/recherche#stq=56857,0,,1
56858,56858,Dollard / David-Boyer,45.427861,-73.628948,https://www.stm.info/fr/recherche#stq=56858,0,,1
56859,56859,Robidoux / Dufresne,45.438561,-73.628602,https://www.stm.info/fr/recherche#stq=56859,0,,1
56860,56860,75e Avenue / Beauport,45.421685,-73.629526,https://www.stm.info/fr/recherche#stq=56860,0,,1
56861,56861,75e Avenue / Beauport,45.421886,-73.629621,https://www.stm.info/fr/recherche#stq=56861,0,,1
56862,56862,Newman / Lise,45.433543,-73.628786,https://www.stm.info/fr/recherche#stq=56862,0,,1
56863,56863,Newman / Lise,45.433563,-73.628377,https://www.stm.info/fr/recherche#stq=56863,0,,1
56865,56865,Salley / 75e Avenue,45.424490,-73.627875,https://www.stm.info/fr/recherche#stq=56865,0,,1
56866,56866,Juliette / Ménard,45.436683,-73.627229,https://www.stm.info/fr/recherche#stq=56866,0,,2
56867,56867,Ménard / Juliette,45.436657,-73.627714,https://www.stm.info/fr/recherche#stq=56867,0,,2
56868,56868,Shevchenko / David-Boyer,45.431783,-73.626754,https://www.stm.info/fr/recherche#stq=56868,0,,1
56869,56869,Shevchenko / David-Boyer,45.431508,-73.626581,https://www.stm.info/fr/recherche#stq=56869,0,,1
56870,56870,LaSalle / No 8912,45.415719,-73.629263,https://www.stm.info/fr/recherche#stq=56870,0,,1
56871,56871,68e Avenue / LaSalle,45.415817,-73.627297,https://www.stm.info/fr/recherche#stq=56871,0,,2
56872,56872,LaSalle / No 8912,45.415749,-73.628591,https://www.stm.info/fr/recherche#stq=56872,0,,1
56873,56873,Dollard / John-F.-Kennedy,45.426791,-73.627144,https://www.stm.info/fr/recherche#stq=56873,0,,1
56874,56874,Robidoux / Juliette,45.437593,-73.626433,https://www.stm.info/fr/recherche#stq=56874,0,,1
56875,56875,Robidoux / Juliette,45.437766,-73.626492,https://www.stm.info/fr/recherche#stq=56875,0,,1
56876,56876,67e Avenue / LaSalle,45.415513,-73.626453,https://www.stm.info/fr/recherche#stq=56876,0,,1
56877,56877,Dollard / Jean-Brillon,45.426208,-73.625577,https://www.stm.info/fr/recherche#stq=56877,0,,1
